cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,144,9.04073,0.0370842,0.0353774,3.81266,0.0371461,0.05
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,145,9.04536,0.0368328,0.035566,3.78723,0.0368885,0.05
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,146,9.04107,0.0365863,0.0342453,3.80498,0.0366495,0.08
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,147,9.04247,0.0363419,0.0348113,3.82235,0.0364029,0.02
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,148,9.04487,0.036102,0.0366038,3.82284,0.0361412,0.04
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,149,9.04103,0.0358634,0.0336792,3.82865,0.0359156,0.06
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,150,9.04658,0.0356354,0.0357547,3.82947,0.0357056,0.08
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,151,9.04521,0.0354053,0.0362264,3.81186,0.0354578,0.07
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,152,9.04136,0.0351792,0.0343396,3.79044,0.0352435,0.05
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,153,9.0428,0.0349502,0.0353774,3.8433,0.0350094,0.05
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,154,9.04476,0.0347259,0.0318868,3.81888,0.0347858,0.08
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,155,9.04978,0.0344991,0.0309434,3.82622,0.034569,0.07
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,156,9.0453,0.0342717,0.0353774,3.82276,0.0343216,0.06
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,157,9.04603,0.0340518,0.034434,3.82502,0.0341151,0.06
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,158,9.04081,0.0338304,0.035283,3.8286,0.0338907,0.09
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,159,9.04387,0.0336166,0.035283,3.81472,0.0336692,0.05
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,160,9.04354,0.033406,0.0351887,3.77801,0.0334669,0.08
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,161,9.0491,0.0331954,0.0350943,3.79718,0.0332547,0.08
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,162,9.04691,0.0329798,0.0329245,3.81327,0.0330364,0.05
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,163,9.04114,0.0327679,0.0364151,3.80023,0.0328238,0.07
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,164,9.04228,0.0325499,0.0348113,3.79875,0.0326166,0.11
cross,last,5,0.005,100,500,0.95,0.001,3,3,5,1,100,106,165,9.05095,0.032334,0.0338679,3.82194,0.0324024,0.04
