cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1790,9.25373,0.00494446,0.0285377,3.20886,0.00489901,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1800,9.25246,0.004911,0.0323113,3.20148,0.00488281,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1810,9.33536,0.00496911,0.0641509,3.19822,0.00494749,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1820,9.35056,0.00491482,0.0308962,3.19159,0.0048913,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1830,9.30179,0.00491656,0.0306604,3.21136,0.00488276,0.025
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1840,9.26181,0.00495045,0.0658019,3.19769,0.00491516,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1850,9.21547,0.00497587,0.0542453,3.22349,0.0049458,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1860,9.14159,0.00493293,0.029717,3.20956,0.00489525,0.025
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1870,9.13561,0.00492302,0.0283019,3.21931,0.00489574,0.025
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1880,9.13065,0.00491236,0.0290094,3.22037,0.0048788,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1890,9.11546,0.00490023,0.0264151,3.19738,0.00486596,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1900,9.12971,0.00493675,0.0290094,3.21376,0.00490782,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1910,9.16729,0.0049189,0.0391509,3.19844,0.00489901,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1920,9.13032,0.00493883,0.0334906,3.20779,0.00488956,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1930,9.14379,0.00493783,0.029717,3.19644,0.00491242,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1940,9.16959,0.00494814,0.0318396,3.2022,0.00491222,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1950,9.20638,0.00493191,0.0292453,3.2111,0.00489443,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1960,9.13747,0.00493471,0.0591981,3.18643,0.00489862,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1970,9.10879,0.00494475,0.028066,3.20379,0.00492341,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1980,9.08475,0.00493617,0.0278302,3.22034,0.00492287,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,1990,9.08448,0.00492616,0.0606132,3.18008,0.00492928,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2000,9.12897,0.00492828,0.0323113,3.1963,0.00490914,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2010,6.53563,0.00489874,0.0410377,3.26072,0.00487266,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2020,8.54301,0.00703866,0.0448113,3.03669,0.00706598,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2030,9.52537,0.00574056,0.0431604,2.95494,0.00577811,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2040,9.80778,0.00594128,0.045283,2.97706,0.00596231,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2050,9.951,0.00592389,0.0443396,2.93472,0.00590913,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2060,10.0155,0.00590642,0.0445755,2.96294,0.00589526,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2070,10.0775,0.00591695,0.0445755,2.93855,0.00591216,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2080,10.1218,0.00590897,0.0438679,2.95259,0.00590295,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2090,10.1598,0.00589247,0.0448113,2.97875,0.00589334,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2100,10.1788,0.00589431,0.0441038,2.93814,0.00587871,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2110,10.2169,0.00589134,0.0443396,2.9427,0.00589371,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2120,10.2482,0.0059018,0.0448113,2.95657,0.00587641,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2130,10.2817,0.00587355,0.0443396,2.94905,0.00586316,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2140,10.3109,0.00590428,0.0443396,2.94094,0.00589032,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2150,10.3478,0.0059127,0.0441038,2.93995,0.00590611,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2160,10.357,0.00588898,0.0450472,2.95046,0.00587373,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2170,10.35,0.00589281,0.0448113,2.94706,0.00587311,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2180,10.3668,0.0058886,0.0445755,2.93455,0.00587698,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2190,10.4188,0.00592506,0.0445755,2.95873,0.0059257,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2200,10.4596,0.00587907,0.0438679,2.94849,0.0058734,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2210,10.5167,0.00592557,0.0445755,2.9601,0.0059538,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2220,10.5345,0.00589799,0.0445755,2.95259,0.00589521,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2230,10.5403,0.00589039,0.0448113,2.93512,0.00590023,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2240,10.5661,0.00590751,0.0445755,2.92028,0.00590961,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2250,10.588,0.00589646,0.0448113,2.93361,0.00590094,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2260,10.5979,0.00589819,0.0445755,2.94444,0.00586146,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2270,10.5982,0.0058911,0.0445755,2.93122,0.00590166,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2280,10.6076,0.00588078,0.0450472,2.95293,0.00588127,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2290,10.6106,0.00591976,0.0443396,2.9643,0.00592072,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2300,10.6383,0.00586539,0.045283,2.9666,0.00584638,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2310,10.6595,0.00589367,0.0445755,2.95207,0.00587814,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2320,10.6767,0.00589747,0.045283,2.954,0.00588946,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2330,10.6657,0.00586194,0.0445755,2.94003,0.00584232,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2340,10.6969,0.00591787,0.0441038,2.96433,0.00590921,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2350,10.6982,0.00588181,0.0445755,2.94118,0.00588998,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2360,10.7152,0.00586774,0.0438679,2.9467,0.00587622,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2370,10.7168,0.0059187,0.0450472,2.94526,0.00592394,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2380,10.7397,0.00590682,0.045283,2.94603,0.00588573,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2390,10.7259,0.00588891,0.0448113,2.94893,0.00588169,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2400,10.7136,0.00588034,0.0441038,2.92409,0.00588709,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2410,10.7493,0.00588578,0.0448113,2.9505,0.00588105,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2420,10.7715,0.00585984,0.0448113,2.94514,0.00583944,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2430,10.7398,0.00582362,0.0441038,2.96261,0.00580376,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2440,10.6888,0.00587678,0.0445755,2.96646,0.00587378,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2450,10.6585,0.00589175,0.0448113,2.94129,0.00590367,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2460,10.6758,0.00595394,0.0448113,2.9451,0.00594394,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2470,10.7068,0.00590173,0.0448113,2.98016,0.00590032,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2480,10.7687,0.00586185,0.0448113,2.93795,0.00587355,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,2490,10.7698,0.00590342,0.0448113,2.93725,0.00590821,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,1,300,106,-1,11.464,0.00588513,0.0166909,11.0919,0.00588253,0.025641
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,0,7.53827,0.000531846,0.00212264,7.5439,0.000530905,0.0
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,10,12.4692,0.00602687,0.0287736,4.66778,0.00613076,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,20,12.3647,0.00646899,0.0158019,3.84274,0.00657503,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,30,12.0206,0.00528216,0.0337264,3.15772,0.00531986,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,40,11.8783,0.00498388,0.0304245,3.12101,0.00502177,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,50,11.8594,0.00518123,0.0191038,2.94005,0.00521607,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,60,11.9797,0.00518847,0.0308962,2.72026,0.00524984,0.325
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,70,12.052,0.00552987,0.0358491,2.42012,0.00559178,0.55
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,80,12.1844,0.00658664,0.0408019,1.97705,0.00719735,0.575
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,90,12.4777,0.00817989,0.0273585,1.58457,0.00962471,0.55
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,100,12.4461,0.00840596,0.045283,1.1984,0.0124604,0.6
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,110,12.9884,0.0105777,0.0351415,0.892535,0.0151256,0.675
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,120,13.2051,0.0119429,0.0438679,0.792614,0.0159364,0.725
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,130,13.6386,0.0128015,0.029717,0.763306,0.0170328,0.725
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,140,13.7077,0.013827,0.0358491,0.544366,0.018438,0.775
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,150,14.2348,0.0135964,0.0372641,0.423063,0.0179822,0.9
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,160,13.8391,0.0142555,0.0287736,0.403746,0.0186077,0.85
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,170,13.8974,0.0147833,0.0375,0.267122,0.0197037,0.975
cross,last,5,0.005,40,500,0.99,3,3,5,1,1000,106,-1,14.6765,0.0149637,0.0166398,13.3759,0.0155634,0.040201
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,0,7.5441,0.000531453,0.0,7.54794,0.000531092,0.0
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,10,7.5486,0.00486983,0.017217,3.36343,0.00498374,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,20,9.76496,0.00500826,0.0358491,3.17898,0.00507515,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,30,10.6449,0.00526206,0.0351415,3.16267,0.00531249,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,40,10.9791,0.00499961,0.029717,3.15118,0.00505707,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,50,11.1244,0.00511619,0.0346698,3.15578,0.00518147,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,60,11.1775,0.00504125,0.0332547,3.15306,0.00508533,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,70,11.2054,0.00501204,0.0334906,3.15902,0.00505314,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,80,11.2264,0.00508555,0.0346698,3.14379,0.00513506,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,90,11.2359,0.00506028,0.0337264,3.12557,0.00511602,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,100,11.25,0.00506937,0.0351415,3.14223,0.00511336,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,110,11.262,0.00505812,0.0346698,3.13548,0.00510207,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,120,11.2734,0.0050494,0.0346698,3.15589,0.00510238,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,130,11.2898,0.00504809,0.0334906,3.13098,0.00510422,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,140,11.2957,0.00505422,0.0349057,3.14239,0.00509605,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,150,11.3053,0.00505976,0.0356132,3.15329,0.00510135,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,160,11.327,0.00504065,0.0349057,3.13828,0.00509447,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,170,11.3346,0.00506131,0.0353774,3.14275,0.00512011,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,180,11.3485,0.00505685,0.0351415,3.14627,0.00511897,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,190,11.3635,0.00503555,0.0356132,3.15916,0.00509358,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,200,11.3786,0.00505802,0.034434,3.16687,0.00511531,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,210,11.39,0.00506014,0.0349057,3.1298,0.0051127,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,220,11.4147,0.00507836,0.0341981,3.14825,0.00514364,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,230,11.4338,0.00505749,0.0349057,3.14741,0.00512023,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,240,11.4581,0.00507091,0.0360849,3.13982,0.00511506,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,250,11.4769,0.00504286,0.0349057,3.14439,0.0050805,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,260,11.4659,0.00504205,0.0351415,3.15299,0.0050958,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,270,11.4651,0.0050522,0.0346698,3.15274,0.00510866,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,280,11.4742,0.00505248,0.0353774,3.13778,0.00509394,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,290,11.4888,0.00505153,0.0339623,3.1527,0.00509296,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,300,11.5066,0.00506641,0.0353774,3.14979,0.00512923,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,310,11.5157,0.00506175,0.0337264,3.14801,0.00509826,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,320,11.5243,0.00503572,0.0351415,3.13759,0.00509473,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,330,11.5429,0.00505642,0.0341981,3.13066,0.00511692,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,340,11.5563,0.00506521,0.0346698,3.14302,0.00511222,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,350,11.5664,0.00505701,0.0351415,3.14972,0.00509724,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,360,11.5677,0.0050563,0.0351415,3.13489,0.00510137,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,370,11.5483,0.00506124,0.0349057,3.15957,0.00511998,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,380,11.5477,0.00505982,0.0341981,3.12228,0.00511081,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,390,11.6019,0.00504794,0.0351415,3.1458,0.005088,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,400,11.6331,0.00505638,0.0346698,3.1382,0.00509383,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,410,11.6445,0.005048,0.0356132,3.12519,0.00509195,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,420,11.6589,0.00505983,0.0353774,3.14391,0.00510095,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,430,11.6698,0.0050626,0.0353774,3.17116,0.00511552,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,440,11.6759,0.00506565,0.0346698,3.10995,0.00511518,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,450,11.692,0.00506493,0.0351415,3.13109,0.00512453,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,460,11.7067,0.00504569,0.0351415,3.14381,0.00509438,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,470,11.7221,0.00505054,0.0346698,3.14193,0.00509346,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,480,11.7289,0.0050728,0.0349057,3.15463,0.00512363,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,490,11.745,0.00506964,0.0351415,3.13881,0.00511227,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,500,11.7582,0.0050867,0.0353774,3.14062,0.0051293,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,510,10.5188,0.00559668,0.028066,4.13375,0.00565649,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,520,10.4369,0.00596781,0.0188679,3.7295,0.00603577,0.025
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,530,10.4707,0.00595342,0.0481132,3.40166,0.00596884,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,540,10.3562,0.00468172,0.0415094,3.3291,0.00472066,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,550,10.3744,0.00473066,0.0441038,3.29368,0.0047786,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,560,10.4322,0.0049033,0.0438679,3.27769,0.004955,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,570,10.4246,0.00486088,0.0268868,3.27365,0.00490756,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,580,10.4532,0.00486781,0.0264151,3.244,0.00493162,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,590,10.4763,0.00486084,0.0400943,3.27937,0.00491961,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,600,10.4842,0.00482281,0.042217,3.27951,0.00487169,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,610,10.5022,0.00484299,0.0410377,3.27956,0.00490274,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,620,10.5319,0.00487612,0.0273585,3.28184,0.00491899,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,630,10.538,0.00485976,0.0264151,3.2844,0.00489081,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,640,10.561,0.00484071,0.0393868,3.29029,0.00488151,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,650,10.576,0.00485416,0.0445755,3.26913,0.00491224,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,660,10.589,0.00484968,0.0419811,3.28871,0.00489358,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,670,10.6072,0.00485371,0.0436321,3.27338,0.00490491,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,680,10.6203,0.00486493,0.0261792,3.26585,0.0049193,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,690,10.6383,0.00483997,0.0431604,3.27327,0.00488625,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,700,10.6483,0.00483257,0.0424528,3.26498,0.00487029,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,710,10.6668,0.00482761,0.0247642,3.27447,0.00488103,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,720,10.6821,0.00485756,0.0261792,3.30784,0.00491604,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,730,10.6974,0.00484699,0.0268868,3.265,0.00488134,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,740,10.7079,0.00487603,0.0441038,3.28315,0.00492299,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,750,10.7208,0.00485237,0.0408019,3.25785,0.00489452,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,760,10.7387,0.0048423,0.042217,3.28799,0.00490107,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,770,10.7539,0.00486144,0.0268868,3.26877,0.00490188,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,780,10.7643,0.00485711,0.0424528,3.26825,0.00490448,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,790,10.7792,0.00483575,0.042217,3.26911,0.0048939,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,800,10.7885,0.00485844,0.0245283,3.2909,0.00490811,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,810,10.8006,0.00483234,0.0257075,3.27746,0.00489237,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,820,10.8163,0.00484704,0.0285377,3.27212,0.00490911,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,830,10.8282,0.00487781,0.0308962,3.27596,0.00492461,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,840,10.8369,0.00486725,0.0259434,3.28447,0.00492997,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,850,10.851,0.00484337,0.0261792,3.28835,0.00491121,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,860,10.8637,0.00482622,0.0285377,3.26281,0.00486395,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,870,10.875,0.00483021,0.0264151,3.28546,0.00486655,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,880,10.89,0.00485232,0.0271226,3.26859,0.00491767,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,890,10.9024,0.00486141,0.0247642,3.26432,0.00492263,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,900,10.9141,0.00485687,0.0287736,3.28204,0.00488388,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,910,10.9211,0.00484915,0.0240566,3.28175,0.00490448,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,920,10.9294,0.00486289,0.0275943,3.28186,0.00493181,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,930,10.9476,0.00487924,0.0271226,3.28149,0.00492982,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,940,10.9539,0.00487284,0.025,3.2753,0.00489733,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,950,10.9663,0.00485866,0.0266509,3.27908,0.00491541,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,960,10.9766,0.00483834,0.0271226,3.25721,0.00488312,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,970,10.9864,0.00486286,0.0228774,3.27678,0.00492621,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,980,10.9998,0.00488768,0.0259434,3.27207,0.00493513,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,990,11.0108,0.00487345,0.0271226,3.26552,0.00490816,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1000,11.0185,0.00484801,0.025,3.29448,0.00487124,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1010,10.2593,0.00531473,0.0257075,4.37497,0.005381,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1020,11.3794,0.00784453,0.021934,3.82864,0.00795111,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1030,11.7101,0.00469547,0.0132075,3.48343,0.00475586,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1040,11.7503,0.00463491,0.028066,3.35515,0.00467754,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1050,11.7212,0.00490078,0.0627358,3.33934,0.00494604,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1060,11.7158,0.00447048,0.0573113,3.30615,0.00451159,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1070,11.7027,0.00459915,0.0283019,3.3232,0.00464295,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1080,11.6357,0.00460122,0.0622642,3.32304,0.00463108,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1090,11.6334,0.00457925,0.0375,3.33168,0.00462376,0.025
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1100,11.633,0.00458043,0.0393868,3.30231,0.00461725,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1110,11.6397,0.00457678,0.0502358,3.32841,0.0046157,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1120,11.6453,0.00458289,0.0367925,3.30189,0.00461706,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1130,11.6401,0.00457886,0.0580189,3.30339,0.00461711,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1140,11.651,0.00457646,0.034434,3.31101,0.0046141,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1150,11.6618,0.00457523,0.0339623,3.31745,0.00462778,0.025
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1160,11.6737,0.00457518,0.054717,3.32527,0.00462354,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1170,11.6661,0.00459788,0.0504717,3.32526,0.00464105,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1180,11.6619,0.00457069,0.0356132,3.31703,0.00461681,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1190,11.6684,0.00457447,0.0551887,3.31364,0.00461844,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,100,106,1200,11.6697,0.00457164,0.034434,3.33227,0.00461386,0.05
