fixed,batches,learning rate,batch_size,per_batch,dropout,k_conv,n_conv1,n_conv2,n_layer,n_steps,train step,xentropy,rmse,accuracy
True,10,0.05,100,500,0.99,3,2,7,1,,400,3.99714,0.0990012,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,410,3.992,0.0989914,0.02
True,10,0.05,100,500,0.99,3,2,7,1,,420,3.99515,0.0989869,0.02
True,10,0.05,100,500,0.99,3,2,7,1,,430,3.99618,0.0989918,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,440,3.99281,0.098982,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,450,3.98988,0.098976,0.02
True,10,0.05,100,500,0.99,3,2,7,1,,460,3.99243,0.0989748,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,470,3.99748,0.0989956,0.0
True,10,0.05,100,500,0.99,3,2,7,1,,480,3.99322,0.0989838,0.02
True,10,0.05,100,500,0.99,3,2,7,1,,490,3.99319,0.0989823,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,500,3.99308,0.0989857,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,510,4.77134,0.0995683,0.01
True,10,0.05,100,500,0.99,3,2,7,1,,520,4.29721,0.0992405,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,530,4.22225,0.0991966,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,540,4.19246,0.0991632,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,550,4.17728,0.0991462,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,560,4.17121,0.0991416,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,570,4.16722,0.0991392,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,580,4.16489,0.0991382,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,590,4.16319,0.0991378,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,600,4.16188,0.0991374,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,610,4.16081,0.0991372,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,620,4.1599,0.099137,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,630,4.15913,0.0991369,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,640,4.15846,0.0991368,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,650,4.15787,0.0991368,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,660,4.15735,0.0991368,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,670,4.15688,0.0991367,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,680,4.15647,0.0991368,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,690,4.15609,0.0991366,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,700,4.15575,0.0991365,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,710,4.15544,0.0991365,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,720,4.15515,0.0991364,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,730,4.15489,0.0991364,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,740,4.15465,0.0991363,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,750,4.15442,0.0991364,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,760,4.15422,0.0991363,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,770,4.15402,0.0991363,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,780,4.15384,0.0991363,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,790,4.15368,0.0991364,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,800,4.15352,0.0991362,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,810,4.15337,0.0991363,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,820,4.15323,0.0991363,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,830,4.1531,0.0991363,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,840,4.15298,0.0991362,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,850,4.15286,0.0991363,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,860,4.15275,0.0991364,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,870,4.15264,0.0991363,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,880,4.15254,0.0991363,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,890,4.15245,0.0991363,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,900,4.15236,0.0991362,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,910,4.15227,0.0991362,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,920,4.15219,0.0991362,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,930,4.15211,0.0991361,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,940,4.15204,0.0991362,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,950,4.15197,0.0991362,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,960,4.1519,0.0991362,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,970,4.15183,0.0991362,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,980,4.15177,0.0991362,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,990,4.15171,0.0991361,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,1000,4.15165,0.0991361,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,1010,5.6545,0.0995259,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,1020,4.80837,0.0994147,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,1030,4.31023,0.0992392,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1040,4.17984,0.0991211,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1050,4.15467,0.0991053,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1060,4.1345,0.0990746,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1070,4.12944,0.0990713,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1080,4.12543,0.099068,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1090,4.12315,0.0990671,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1100,4.12157,0.0990666,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1110,4.12035,0.0990662,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1120,4.11942,0.0990661,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1130,4.11865,0.0990658,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1140,4.11802,0.0990659,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1150,4.11749,0.0990661,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1160,4.11703,0.0990658,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1170,4.11663,0.0990658,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1180,4.11627,0.0990659,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1190,4.11596,0.0990659,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1200,4.11567,0.0990659,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1210,4.11541,0.0990659,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1220,4.11518,0.0990658,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1230,4.11497,0.0990658,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1240,4.11477,0.0990657,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1250,4.11459,0.0990656,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1260,4.11442,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1270,4.11426,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1280,4.11412,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1290,4.11399,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1300,4.11386,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1310,4.11374,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1320,4.11363,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1330,4.11353,0.0990654,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1340,4.11343,0.0990654,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1350,4.11333,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1360,4.11325,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1370,4.11316,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1380,4.11308,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1390,4.11301,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1400,4.11294,0.0990655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1410,4.11287,0.0990654,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1420,4.1128,0.0990654,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1430,4.11274,0.0990654,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1440,4.11268,0.0990653,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1450,4.11263,0.0990654,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1460,4.11257,0.0990654,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1470,4.11252,0.0990654,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1480,4.11247,0.0990653,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1490,4.11242,0.0990653,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1500,4.11238,0.0990653,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,1510,5.60797,0.0994867,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1520,4.74554,0.0993384,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,1530,4.29602,0.0992435,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,1540,4.12987,0.0990644,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1550,4.0958,0.0990682,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1560,4.07861,0.0990278,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1570,4.07248,0.0990212,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1580,4.06899,0.0990169,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1590,4.06719,0.0990162,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1600,4.06589,0.0990156,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1610,4.06496,0.0990154,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1620,4.06419,0.0990153,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1630,4.06357,0.0990154,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1640,4.06302,0.0990152,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1650,4.06255,0.0990153,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1660,4.06214,0.0990153,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1670,4.06177,0.0990153,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1680,4.06144,0.0990153,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1690,4.06115,0.0990154,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1700,4.06088,0.0990154,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1710,4.06064,0.0990152,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1720,4.06042,0.0990153,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1730,4.06021,0.0990152,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1740,4.06003,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1750,4.05985,0.0990152,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1760,4.05969,0.0990152,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1770,4.05954,0.0990152,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1780,4.0594,0.0990152,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1790,4.05927,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1800,4.05915,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1810,4.05904,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1820,4.05893,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1830,4.05883,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1840,4.05873,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1850,4.05864,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1860,4.05855,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1870,4.05847,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1880,4.05839,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1890,4.05832,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1900,4.05825,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1910,4.05818,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1920,4.05812,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1930,4.05806,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1940,4.058,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1950,4.05794,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1960,4.05789,0.0990148,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1970,4.05784,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1980,4.05779,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,1990,4.05774,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2000,4.05769,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2010,5.15078,0.0993084,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2020,4.44009,0.099237,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2030,4.14693,0.0991149,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,2040,4.07532,0.0990007,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2050,4.05522,0.098986,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2060,4.04268,0.0989699,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2070,4.03894,0.0989672,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2080,4.03685,0.0989655,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2090,4.03563,0.098965,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2100,4.03476,0.0989649,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2110,4.03411,0.0989647,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2120,4.03358,0.0989646,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2130,4.03314,0.0989647,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2140,4.03276,0.0989647,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2150,4.03242,0.0989648,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2160,4.03213,0.0989647,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2170,4.03187,0.0989648,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2180,4.03163,0.0989648,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2190,4.03142,0.0989648,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2200,4.03123,0.0989647,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2210,4.03105,0.0989646,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2220,4.03089,0.0989646,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2230,4.03074,0.0989646,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2240,4.0306,0.0989646,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2250,4.03048,0.0989646,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2260,4.03036,0.0989645,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2270,4.03025,0.0989645,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2280,4.03015,0.0989645,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2290,4.03005,0.0989645,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2300,4.02996,0.0989644,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2310,4.02987,0.0989644,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2320,4.02979,0.0989645,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2330,4.02972,0.0989645,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2340,4.02964,0.0989644,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2350,4.02958,0.0989644,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2360,4.02951,0.0989644,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2370,4.02945,0.0989645,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2380,4.02939,0.0989645,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2390,4.02934,0.0989644,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2400,4.02928,0.0989644,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2410,4.02923,0.0989644,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2420,4.02918,0.0989644,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2430,4.02914,0.0989643,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2440,4.02909,0.0989643,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2450,4.02905,0.0989643,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2460,4.02901,0.0989643,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2470,4.02897,0.0989643,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2480,4.02893,0.0989643,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2490,4.0289,0.0989643,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2500,4.02886,0.0989643,0.05
True,10,0.05,100,500,0.99,3,2,7,1,,2510,5.29232,0.099436,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2520,4.35629,0.0992204,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,2530,4.1158,0.0991701,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2540,4.03949,0.098976,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2550,4.02204,0.0989693,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2560,4.01061,0.0989492,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2570,4.00725,0.098947,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2580,4.00507,0.0989454,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2590,4.00388,0.098945,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2600,4.00303,0.0989447,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2610,4.00235,0.0989446,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2620,4.00181,0.0989444,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2630,4.00134,0.0989446,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2640,4.00094,0.0989445,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2650,4.00058,0.0989446,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2660,4.00027,0.0989446,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2670,3.99999,0.0989447,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2680,3.99973,0.0989446,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2690,3.99951,0.0989445,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2700,3.9993,0.0989444,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2710,3.99911,0.0989445,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2720,3.99893,0.0989446,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2730,3.99877,0.0989445,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2740,3.99862,0.0989445,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2750,3.99849,0.0989444,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2760,3.99836,0.0989443,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2770,3.99824,0.0989444,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2780,3.99813,0.0989444,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2790,3.99802,0.0989444,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2800,3.99792,0.0989444,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2810,3.99783,0.0989443,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2820,3.99774,0.0989443,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2830,3.99766,0.0989443,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2840,3.99758,0.0989443,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2850,3.99751,0.0989442,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2860,3.99744,0.0989443,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2870,3.99737,0.0989443,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2880,3.99731,0.0989442,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2890,3.99725,0.0989443,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2900,3.99719,0.0989442,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2910,3.99713,0.0989442,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2920,3.99708,0.0989443,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2930,3.99703,0.0989442,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2940,3.99698,0.0989442,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2950,3.99694,0.0989442,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2960,3.99689,0.0989442,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2970,3.99685,0.0989442,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2980,3.99681,0.0989442,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,2990,3.99677,0.0989442,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3000,3.99673,0.0989441,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3010,5.72094,0.0996524,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,3020,4.3811,0.0993037,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,3030,4.18475,0.09928,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3040,4.08379,0.0990564,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,3050,4.06318,0.0990426,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,3060,4.05046,0.0990212,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3070,4.04732,0.0990181,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3080,4.0452,0.0990161,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3090,4.04419,0.0990155,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3100,4.04346,0.0990153,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3110,4.04292,0.0990152,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3120,4.04248,0.0990153,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3130,4.0421,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3140,4.04177,0.0990152,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3150,4.04148,0.0990152,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3160,4.04122,0.0990153,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3170,4.04099,0.0990153,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3180,4.04077,0.0990152,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3190,4.04058,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3200,4.0404,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3210,4.04024,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3220,4.04009,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3230,4.03996,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3240,4.03983,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3250,4.03971,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3260,4.0396,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3270,4.03949,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3280,4.0394,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3290,4.0393,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3300,4.03922,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3310,4.03914,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3320,4.03906,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3330,4.03899,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3340,4.03892,0.0990151,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3350,4.03885,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3360,4.03879,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3370,4.03873,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3380,4.03867,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3390,4.03862,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3400,4.03857,0.099015,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3410,4.03852,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3420,4.03847,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3430,4.03843,0.0990148,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3440,4.03838,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3450,4.03834,0.0990148,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3460,4.0383,0.0990149,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3470,4.03827,0.0990148,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3480,4.03823,0.0990148,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3490,4.03819,0.0990148,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3500,4.03816,0.0990148,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3510,5.54294,0.099527,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3520,4.29922,0.0992175,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3530,4.10027,0.0991995,0.03
True,10,0.05,100,500,0.99,3,2,7,1,,3540,4.00665,0.0989892,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3550,3.98935,0.0989797,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3560,3.9773,0.0989613,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3570,3.97359,0.0989565,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3580,3.97175,0.0989558,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3590,3.97057,0.0989548,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3600,3.96979,0.0989547,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3610,3.96919,0.0989545,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3620,3.96869,0.0989547,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3630,3.96826,0.0989547,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3640,3.96788,0.0989545,0.04
True,10,0.05,100,500,0.99,3,2,7,1,,3650,3.96755,0.0989548,0.04
