cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,62,9.74481,40.9862,0.41898,9.7163,40.5999,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,63,9.81563,40.9521,0.418971,9.78523,40.5699,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,64,9.8901,40.9197,0.418968,9.86001,40.5407,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,65,9.97062,40.8862,0.418965,9.94029,40.5121,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,66,10.0574,40.8547,0.418971,10.0256,40.4843,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,67,10.15,40.8223,0.418977,10.1154,40.4574,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,68,10.2442,40.7932,0.418985,10.2091,40.4314,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,69,10.3427,40.7636,0.418983,10.3061,40.4063,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,70,10.442,40.7354,0.418988,10.4057,40.3822,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,71,10.5438,40.709,0.41898,10.5069,40.3592,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,72,10.6472,40.6827,0.418991,10.6087,40.3374,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,73,10.749,40.6604,0.419,10.7104,40.3169,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,74,10.8493,40.6365,0.418985,10.811,40.2976,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,75,10.9475,40.617,0.418985,10.9094,40.2793,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,76,11.0415,40.5937,0.418997,11.004
