cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,61,25.197,47.8837,0.349754,6.34161,24.6429,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,62,25.2716,47.9382,0.350843,6.34568,24.4797,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,63,25.3719,47.9902,0.351828,6.32595,24.3247,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,64,25.4254,48.0464,0.353643,6.30303,24.1669,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,65,25.347,48.085,0.355146,6.28162,24.1615,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,66,26.1822,48.1243,0.353539,6.29728,23.9978,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,67,26.6902,48.1438,0.353072,6.30901,23.9757,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,68,27.0735,48.2376,0.353591,6.3148,23.8937,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,69,27.3507,48.406,0.353539,6.29268,23.7193,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,70,27.4897,48.5782,0.35385,6.25683,23.584,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,71,27.4709,48.6915,0.353954,6.22056,23.4869,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,72,27.3406,48.7337,0.354732,6.19101,23.3927,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,73,27.1279,48.6992,0.35525,6.17196,23.2662,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,74,26.9355,48.6322,0.356028,6.1655,23.1513,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,75,27.1334,48.6091,0.35665,6.17311,23.0058,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,76,27.2815,48.575,0.358361,6.1835,22.9157,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,77,27.3878,48.5593,0.360332,6.18781,22.8506,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,78,27.5664,48.5909,0.360799,6.18022,22.7584,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,79,27.7733,48.6708,0.361784,6.16085,22.6504,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,80,27.9585,48.8004,0.362354,6.12656,22.541,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,81,28.0442,48.9367,0.364325,6.08272,22.4458,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,82,28.0612,49.0531,0.364117,6.04436,22.3529,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,83,28.0569,49.1159,0.364065,6.02257,22.237,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,84,28.09,49.1279,0.364013,6.01595,22.1118,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,85,28.1429,49.1248,0.363443,6.01337,22.0171,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,86,28.1486,49.1459,0.363547,6.07454,21.8738,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,87,27.135,49.0829,0.362199,7.61202,21.8615,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,88,27.1699,49.1326,0.364065,7.71619,21.6931,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,89,28.3269,49.2961,0.361162,6.51125,21.2774,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,90,29.0637,49.4583,0.361162,6.8186,21.1964,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,91,29.6406,49.7887,0.356754,7.78888,21.3535,0.714286
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,92,29.9783,49.9401,0.355821,7.93674,21.3475,0.714286
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,93,30.1087,49.9606,0.355769,7.95723,21.2557,0.714286
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,94,29.817,49.8547,0.355872,7.97585,21.1701,0.714286
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,95,29.498,49.7178,0.358517,7.81022,20.9161,0.714286
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,96,28.2464,49.5498,0.361369,8.20001,21.6636,0.685714
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,97,28.7533,49.6444,0.365206,7.79262,20.9572,0.685714
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,98,29.2064,49.7561,0.363339,6.98375,21.5392,0.714286
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,99,27.0045,49.6069,0.36251,6.80499,21.1173,0.685714
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,100,26.8741,49.4838,0.35665,7.43698,22.1527,0.685714
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,-1,29.4877,49.9819,0.344776,24.3344,44.2168,0.428571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,101,28.0146,49.3664,0.358932,7.60066,21.84,0.657143
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,102,29.3235,49.3166,0.359036,6.79979,21.8338,0.714286
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,103,29.3106,49.1753,0.361317,6.76816,21.9364,0.714286
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,104,28.6219,49.1588,0.363443,6.11024,20.8717,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,105,27.7319,49.1263,0.367125,5.80718,20.4208,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,106,27.2263,49.1118,0.367332,5.71051,21.2495,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,107,28.3816,49.1746,0.368473,6.11192,20.3436,0.742857
