cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,45,15.2904,40.6876,0.419608,15.1893,40.5756,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,46,15.1055,40.6635,0.419608,15.0041,40.5487,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,47,14.9266,40.6369,0.419608,14.8252,40.5226,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,48,14.759,40.614,0.419608,14.6529,40.4974,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,49,14.5884,40.5849,0.419608,14.4874,40.4729,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,50,14.4312,40.5618,0.419608,14.3289,40.4492,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,-1,14.1383,40.6259,0.439305,15.9418,40.4324,0.371429
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,51,14.2805,40.5377,0.419608,14.1774,40.4262,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,52,14.1328,40.5179,0.419608,14.0327,40.404,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,53,13.99,40.4958,0.419608,13.8947,40.3826,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,54,13.8625,40.4714,0.419608,13.7629,40.3619,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,55,13.7278,40.4531,0.419608,13.6369,40.342,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,56,13.611,40.4303,0.419608,13.5163,40.3228,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,57,13.4963,40.4091,0.419608,13.4003,40.3044,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,58,13.3814,40.3922,0.419608,13.2883,40.2867,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,59,13.2746,40.3723,0.419608,13.1795,40.2697,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,60,13.1611,40.3536,0.419608,13.0734,40.2535,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,61,13.0555,40.3395,0.419608,12.969,40.238,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,62,12.9534,40.317,0.419608,12.8658,40.2232,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,63,12.8504,40.3021,0.419608,12.763,40.2091,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,64,12.7476,40.287,0.419608,12.6601,40.1957,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,65,12.6366,40.2741,0.419608,12.5566,40.1829,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,66,12.5353,40.2618,0.419608,12.4521,40.1708,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,67,12.4261,40.2456,0.419608,12.3462,40.1593,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,68,12.3137,40.2338,0.419608,12.2387,40.1484,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,69,12.2089,40.2187,0.419608,12.1296,40.1381,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,70,12.0946,40.2065,0.419608,12.0189,40.1285,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,71,11.9791,40.193,0.419608,11.9067,40.1193,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,72,11.8698,40.1854,0.419608,11.7933,40.1108,0.421801
rmse,last,1,0.001,633,5000,1.0,0.0,3,2,5,1,10,551,73,11.7515,40.1784,0.419608,11.679,40.1029,0.421801
